1972,48756,-4012,-557.18,795.21,1166.1
1984,17278,-467.26,330.05,-194.3,-273.27
1976,9031.1,2253.2,-819.79,426.68,-48.068
1958,46772,-2442.8,-1025.1,509.89,1009.9
1980,12729,-595.93,28.885,-110.96,-454.67
1979,10566,202.73,318.05,218.97,885.73
1977,10823,941.11,754,680.96,-1054.1
1973,77390,-3298,250.62,-124.67,1115.9
1934,64022,-4923.4,-560.58,511.33,2167.5
1950,18819,142.69,422.28,1731.1,1488.5
1975,39609,-3818.2,-845.7,1226.5,851.54
1940,16637,-703.37,58.029,724.3,1779.6
1968,35813,140.4,2218.1,-613.34,1311.6
1981,28501,-575.8,572.76,800.57,667.16
1960,22288,-1193.4,-222.1,1323,896.73
1991,20112,3430.9,63.77,1491.3,1205
1989,12655,-3.5353,-694.79,654.81,804.29
1949,14912,629.03,658.61,975.17,1806.6
1943,30923,7904.7,-1615.3,237.33,-1085.8
1939,22934,270.43,-84.716,2058.7,1833.3
1974,37370,-1867.3,400.8,121.31,398.82
1982,19572,-194.76,-425.37,930.76,1503.6
1988,25951,4540.3,2617.4,-1010.8,1032.9
1983,37219,13215,11824,-5584.5,2982.5
1978,27765,19880,-1868.4,879.9,814.1
1969,43922,2818,-442.8,1727.7,-158.54
