1930,364.68,1467.9,1564.5,1413.5,675.65,342,404.36,774.76,9288.5,9026.6,8712.5,8593.7,2.2667,2.9333,8.6667,2.9333,-1,1,-1,-1
1936,1739.6,1706.2,1850.4,1783.9,1446.4,1441.9,1451.5,1447,5186.1,4946.2,4681.5,3937.9,4,2.9333,1.8667,4.4,-1,1,-1,-1
1928,1175.5,1698.2,1206.1,1589.5,877.58,1378.6,155.05,1356.1,8429,6742.6,6712.5,6279.1,6.4,2.2667,9.0667,4.4,-1,-1,-1,-1
1948,515.73,164.8,1825.5,54.075,810,566.33,1061.3,823.48,12640,9282.8,9268.3,8707.1,2.5333,2,4.9333,5.7333,-1,-1,-1,1
1962,91.696,1736,15.22,129.35,525.3,119.85,587.31,606.9,24017,21309,20861,20760,3.7333,2.8,2.6667,2.9333,1,-1,1,-1
1961,932.23,932.77,867.93,859.97,567.97,1324.9,116.75,331.42,8093.3,7841.3,7093,7078.6,7.8667,10.667,9.0667,9.7333,1,-1,-1,1
1956,411.82,457.19,380.8,1768.7,790.65,652.13,927.71,1041.7,26212,24189,23986,18290,4.4,2.8,2.6667,2.8,1,-1,1,-1
1947,1525.8,1558.3,1217.2,1592.1,1428.7,661.78,1407.4,448.06,8676.6,7951.8,7910.4,7086.5,4.5333,3.8667,4.8,2.9333,1,1,1,1
1955,301.45,91.339,92.718,1961.6,1010.9,584.62,706.67,1148.6,31153,23390,22968,22942,2.2667,2.8,2.2667,1.8667,1,-1,-1,-1
1959,442.12,605.38,1244.3,849.18,220.23,101.52,201.38,441.49,10921,6516.5,5314,5156.1,12.4,11.6,5.6,4.6667,1,1,1,1
1960,1302.1,971.31,837.26,932.78,935.7,1229.9,241.73,1229.6,14914,10991,8500.9,7960.6,2.6667,2.6667,2.1333,4.6667,1,-1,-1,-1
1944,1592.5,1171.3,1162.5,1164.5,510.43,1039.7,1057.9,1027.3,8948,8864,8612.6,8382.8,2.8,2.6667,4,2.9333,-1,1,1,1
1943,1603.2,1845.6,1359.1,1623.1,876.97,884.05,756.51,739.23,25659,20419,18862,18653,4.2667,4.5333,3.0667,6,1,1,-1,1
1963,1263.1,1453.5,916.86,556.11,686.27,433.69,990.13,1315,18991,14116,12458,11784,2.2667,2.1333,6,2.5333,-1,-1,-1,1
1957,55.866,804.44,1446.3,1379.6,281.4,861.43,557.42,921.79,14082,11891,11301,10460,6.2667,5.7333,11.067,11.733,-1,-1,-1,-1
1942,1112.9,1122.2,1371.1,1112.5,489.44,497.76,777.08,503.93,49557,29177,26883,25502,2.9333,3.2,2.1333,2.1333,1,-1,-1,1
1935,1829.4,953.15,951.87,985.12,930.01,799.05,816.29,821.6,18737,11095,10424,10291,12.4,4.2667,9.3333,8.5333,-1,-1,1,-1
1953,602.76,787.29,1150.4,1986.7,241.94,783.88,1067.6,874,19039,14196,12408,11009,10.8,8.5333,11.2,12.133,-1,1,1,1
1938,2024.8,510.06,814.87,446.84,14.559,1041.6,1040.8,979.51,13904,11804,9108.9,7809.7,2.8,2.4,2.5333,2.2667,1,1,1,1
1972,1253,844.84,548.65,1141.1,610.97,396.21,109.81,129.6,28516,25344,20202,18004,2.8,2.6667,1.6,3.0667,1,-1,1,1
1984,1193.7,889.75,1214.5,1519.3,1085,1369,1092,1340.6,12083,11586,10793,10663,2.9333,2,4.1333,2.9333,1,-1,1,1
1976,86.398,109.46,741.26,1722.2,1507.9,1507.5,1259.6,1504.6,7140.2,3554.8,3464.8,3458.5,2.2667,2.9333,2.6667,2.9333,1,1,1,1
1958,1484.2,1845.4,471.9,423.84,1121.1,1482.8,1113.8,1133.6,30876,27291,26784,26051,4.4,3.8667,2.1333,1.7333,-1,-1,-1,-1
1980,62.154,1003,84.721,1075.5,1493.5,632.12,1492.7,634.1,6007.3,5653.8,5048.9,4751.1,2.2667,2.6667,2.9333,5.6,-1,1,-1,-1
1979,881.36,1057.6,452.09,1126.4,784.95,765.71,1223.7,962.48,6044.3,5496.1,4655.7,4464.9,2.1333,2,2.6667,2.8,-1,-1,-1,-1
1977,225.71,196.54,521.31,350.73,1504.3,1502.5,1355.2,1519.9,5782.8,3496.1,2769.6,2657.2,2.5333,2.6667,2.2667,1.8667,-1,-1,-1,1
1973,946.42,1026.9,885.52,841.18,476.25,1247.5,807.49,1217.6,59995,31954,31383,30857,12.133,10.933,4.8,8.9333,-1,-1,-1,-1
1934,2034.5,2034.5,14.092,1852,753.68,1483.2,75.671,1012,29935,28307,28105,27656,1.8667,2.8,2,9.0667,-1,-1,-1,-1
1950,1688.2,1205.5,515.83,677.68,485.99,868.43,1119.3,169.03,13650,9319.7,9245.2,7780.5,5.7333,2,4.1333,12.133,-1,-1,1,1
1975,799.97,841.82,1213.7,781.94,778.97,798.57,391.46,718.63,20192,17278,16777,16567,2.8,2.1333,2.4,2.5333,-1,-1,-1,-1
1940,82.814,866.44,870.98,863.55,1483.5,839.44,838.92,838.42,16178,14479,14249,13182,5.0667,4.2667,6.1333,2.9333,1,1,1,1
1968,1221,465.65,706.49,375.39,1502.8,270.65,390.72,326.32,20833,20609,19612,17920,2.2667,12.667,8.6667,11.467,1,-1,-1,-1
1981,213.9,490.57,2008.7,2014.9,918.2,91.31,1270.3,1316.3,14185,12282,12238,11861,2,3.7333,4.6667,2.1333,1,1,1,1
1960,948.99,1223.8,1009.6,598.23,996.09,455.94,264.24,821.77,13582,12930,12777,10234,4,3.8667,4.1333,4,-1,-1,-1,1
1991,1675.2,925.36,1108.2,688.13,669.03,538.94,538.04,517.68,13855,9126.6,8309.2,6843.4,10.933,3.0667,2.8,5.8667,-1,1,1,-1
1989,2009.3,639.91,1158.1,28.391,1519.3,667.6,873.58,1076.9,7455.6,6024.9,6012.2,5925.3,2.6667,2.8,8,2.2667,1,-1,1,1
1949,1097.7,1114,1179.6,1114.2,62.26,63.528,49.103,23.152,7596.9,5650.7,5175.5,4787.8,3.0667,2.9333,2.6667,2.8,-1,-1,-1,1
1943,93.614,59.471,47.85,58.761,1495,1492.4,1491.6,1492.4,21948,10331,10250,9451.8,2.1333,3.0667,2.1333,3.2,-1,1,1,1
1939,1502.7,1230.9,839.91,1387.2,118.84,1014,1065.5,892.27,13073,9639.6,9468.5,9171.6,9.0667,11.6,11.733,9.3333,-1,-1,1,1
1974,220.45,287.92,215.09,286.65,1390.3,692.83,434.67,715.18,20073,16663,15993,15942,2.9333,2.6667,2,2.5333,-1,-1,-1,-1
1982,1066.1,1398.2,1082.5,1114.6,574.25,560.44,576.47,577.38,10075,8882.1,8615.8,7948.5,2,2,1.8667,2,1,1,1,1
1988,2019.6,14.879,20.528,14.48,14.983,422.18,15.291,407.48,18616,17218,14781,11341,2.9333,2.2667,2.6667,2.6667,1,1,1,1
1983,639.29,1337.9,809.75,793.22,249.7,65.495,227.14,226.4,26146,23407,19872,19181,12.133,10.933,4.1333,8.8,1,1,-1,-1
1978,1956,22.782,1244.8,773.7,1199.2,1486.9,883.41,324.19,31345,7572.8,6290.6,5563.3,2.2667,2.1333,2.8,4.4,-1,-1,-1,-1
1969,40.564,803.04,648.69,908.71,1518.4,508.13,1269.7,707.9,20382,19369,18481,15383,2.9333,2.8,6.4,11.867,1,1,-1,-1
1870,540.94,1423.3,538.92,826.36,929.58,1140,937.64,315.75,12531,12061,11833,11500,11.6,2.9333,8.5333,12.133,1,-1,1,1
1898,808.89,1051.7,1717.7,770.19,720.77,1308.8,815.03,1185.3,10265,6644.1,6292.1,6008.5,4.2667,4,11.333,4.2667,-1,-1,-1,-1
1892,574.15,1687,520.23,1695.8,1216.6,1007.5,1216.6,1151.3,21107,19319,17340,16366,11.067,3.8667,5.8667,4.1333,-1,-1,-1,-1
1892,233.21,1765,346.95,259.96,698.43,831.87,759.65,640.06,29279,16663,16300,15334,3.0667,4.4,2.9333,3.0667,-1,-1,-1,-1
1890,1385,732.73,440.95,614.98,1276.5,1372.2,1356.6,1393,11522,10995,7847.5,7293.6,9.2,4.2667,2.9333,4.5333,-1,-1,-1,1
1867,372.43,1895.3,1368.8,1734.7,1092.6,1394.7,1220.4,1126.7,10760,9284.9,6311.6,6245.5,11.6,10.4,7.8667,4.6667,1,-1,-1,-1
1883,1864.1,1003.4,1544.1,1582.4,423.82,237.63,255.17,242,10283,7640,7398.2,6390,4.1333,4.5333,6.8,5.7333,-1,-1,-1,-1
1863,929.43,381.22,1658.7,644.18,1206.8,1412.1,1088.1,697.4,22458,18123,17537,17227,2.9333,3.7333,2.9333,8.1333,-1,-1,-1,1
1890,600.65,675.99,1340.3,1579.5,932.49,1040.1,934.87,1056.9,9355,9008.1,8665.6,8259.6,2.6667,4.4,9.3333,10.133,1,1,-1,1
1840,712.43,1527,549.76,446.32,1075,1051.4,1018.2,1338,9090.7,6245.8,5732.4,4917.4,4.6667,5.8667,11.333,5.7333,-1,-1,-1,-1
1888,704.69,1365.3,706.46,934.52,1407,1504.4,1382.8,1226,19745,15615,15023,13951,2.8,2.9333,2.6667,2.9333,-1,-1,-1,-1
1851,157.79,1098.1,179.85,1628.8,1304.8,709.23,1056.7,552.95,11436,10377,9533.4,9158.7,8.4,4.1333,9.2,2.8,-1,-1,-1,-1
1875,1691.9,751.87,1718.7,758.95,868.96,549.19,1095.6,482.81,9059.1,8565.9,8058.1,7536.3,11.733,6,2.8,11.067,-1,-1,-1,-1
1987,666.64,666.43,726.61,34.347,127.98,129.01,119.59,848.89,11374,9693.7,8213.9,7740.9,3.0667,3.7333,4.4,4.2667,-1,-1,1,-1
1987,1979.7,1039.5,926.02,1205.9,1509.5,948.7,1192.8,1164.4,20971,18038,16673,15294,1.8667,2.8,2.9333,2.8,-1,-1,-1,-1
1987,1753.3,172.2,438.58,267.11,541.05,843.51,922.39,1116.8,14118,11249,10901,10728,2.8,2.6667,3.8667,12.133,-1,-1,-1,-1
2002,561.87,1734.5,1727.2,1198.6,1285.8,481.3,465.53,999.49,76851,63120,57913,55349,4.1333,2.8,2.6667,3.0667,1,1,1,1
1996,90.501,74.829,1266.3,76.301,32.1,431.63,1229.4,565,21365,11412,10079,9562.4,4.4,4.2667,8.1333,4.2667,1,-1,-1,-1
2001,1266.6,690.63,1949.7,875.15,115.07,1384.4,137.38,712.88,40621,37102,36779,36331,2.9333,2.8,3.2,2.8,1,1,1,1
1987,2033.3,1468.7,1749.2,1495.3,1331.3,619.73,1430.7,519.39,17224,17024,16851,14270,2.2667,9.4667,8.5333,12,-1,-1,-1,-1
